Longitude,Latitude,Slope
369.5,258.5,0.39894092
370.5,258.5,0.43418038
371.5,258.5,0.4540957
372.5,258.5,0.34496513
373.5,258.5,0.42926195
374.5,258.5,0.75214136
375.5,258.5,0.574144
376.5,258.5,0.5812372
377.5,258.5,1.1228173
378.5,258.5,0.74073845
379.5,258.5,0.5857965
380.5,258.5,0.52876675
381.5,258.5,0.7877444
382.5,258.5,0.98929906
383.5,258.5,0.9739878
384.5,258.5,1.0037122
385.5,258.5,0.7900392
386.5,258.5,0.74546945
387.5,258.5,1.919194
388.5,258.5,0.5072576
389.5,258.5,0.65984714
390.5,258.5,0.71089613
391.5,258.5,0.55744505
392.5,258.5,1.125795
393.5,258.5,1.0798413
394.5,258.5,0.6139094
395.5,258.5,0.55862814
396.5,258.5,1.7451613
397.5,258.5,0.6386787
398.5,258.5,0.63384503
399.5,258.5,0.49536824
400.5,258.5,0.5786489
401.5,258.5,0.5706684
402.5,258.5,0.571686
403.5,258.5,0.4783884
404.5,258.5,0.52697885
405.5,258.5,0.5118648
406.5,258.5,0.4187844
407.5,258.5,0.4398107
408.5,258.5,0.6242444
409.5,258.5,0.40865672
410.5,258.5,0.4014849
411.5,258.5,0.363683
412.5,258.5,0.6430324
413.5,258.5,4.9263563
414.5,258.5,0.6311148
415.5,258.5,0.4999398
416.5,258.5,0.76550937
417.5,258.5,0.5616881
418.5,258.5,2.3779912
419.5,258.5,0.9180431
420.5,258.5,2.154334
421.5,258.5,2.8969984
422.5,258.5,3.623835
423.5,258.5,4.4770966
424.5,258.5,2.6181312
425.5,258.5,4.1589947
426.5,258.5,0.7852704
427.5,258.5,2.9196377
428.5,258.5,0.7981496
429.5,258.5,4.1257997
430.5,258.5,3.7254
431.5,258.5,0.96944857
432.5,258.5,0.77200633
433.5,258.5,0.74533576
434.5,258.5,0.49607325
435.5,258.5,0.8165511
436.5,258.5,0.93846536
437.5,258.5,0.8448706
438.5,258.5,1.648722
439.5,258.5,0.6763825
440.5,258.5,4.1232605
441.5,258.5,0.82139194
442.5,258.5,0.7307149
443.5,258.5,0.48747587
444.5,258.5,0.28496194
445.5,258.5,0.43953788
446.5,258.5,0.66283524
447.5,258.5,3.3988435
448.5,258.5,2.0087676
449.5,258.5,0.7084974
450.5,258.5,0.5403287
451.5,258.5,0.6993394
452.5,258.5,0.8916174
453.5,258.5,0.9482251
454.5,258.5,3.5900483
455.5,258.5,4.6448193
456.5,258.5,4.8522663
457.5,258.5,0.9130728
458.5,258.5,2.0372448
459.5,258.5,0.78908706
460.5,258.5,0.85840744
461.5,258.5,0.9154599
462.5,258.5,0.6246768
463.5,258.5,2.9540014
464.5,258.5,6.9947786
465.5,258.5,6.097421
466.5,258.5,4.445841
467.5,258.5,11.27261
468.5,258.5,12.381094
469.5,258.5,12.207517
470.5,258.5,7.02938
471.5,258.5,11.507362
472.5,258.5,11.862789
473.5,258.5,12.0157
474.5,258.5,5.117311
475.5,258.5,9.83026
476.5,258.5,14.540632
477.5,258.5,15.363937
478.5,258.5,13.547665
479.5,258.5,11.984493
480.5,258.5,11.198009
481.5,258.5,16.319921
482.5,258.5,13.783831
483.5,258.5,13.128396
484.5,258.5,8.671871
485.5,258.5,10.263807
486.5,258.5,7.443451
487.5,258.5,8.5783205
488.5,258.5,12.339424
489.5,258.5,8.021421
490.5,258.5,7.2192984
491.5,258.5,10.660931
492.5,258.5,10.154636
493.5,258.5,9.699982
494.5,258.5,10.345455
495.5,258.5,11.846296
496.5,258.5,10.265242
497.5,258.5,10.962086
498.5,258.5,9.407038
499.5,258.5,12.368953
500.5,258.5,6.9903736
501.5,258.5,5.929099
502.5,258.5,2.363841
503.5,258.5,2.2038422
504.5,258.5,3.8165739
505.5,258.5,2.3020458
506.5,258.5,1.0558174
507.5,258.5,2.619552
508.5,258.5,1.2059803
509.5,258.5,1.622272
510.5,258.5,3.0450125
511.5,258.5,1.1631081
512.5,258.5,1.3722188
513.5,258.5,0.76019824
514.5,258.5,1.2166228
515.5,258.5,3.0426834
516.5,258.5,2.0974703
517.5,258.5,3.6022666
518.5,258.5,4.055109
519.5,258.5,5.5363636
520.5,258.5,1.9111352
521.5,258.5,1.4824736
522.5,258.5,1.7815138
523.5,258.5,1.4946213
524.5,258.5,2.2530856
525.5,258.5,1.5397465
526.5,258.5,1.204876
527.5,258.5,0.853992
528.5,258.5,0.9592825
529.5,258.5,1.445385
530.5,258.5,3.7539945
531.5,258.5,5.122413
532.5,258.5,2.2572575
533.5,258.5,2.109861
534.5,258.5,3.0803752
535.5,258.5,1.272577
536.5,258.5,1.2250061
537.5,258.5,1.8642358
538.5,258.5,1.689446
539.5,258.5,1.8215787
540.5,258.5,1.2420317
541.5,258.5,5.204251
542.5,258.5,5.0406494
543.5,258.5,2.4479969
544.5,258.5,1.691288
545.5,258.5,2.3752575
546.5,258.5,5.337104
547.5,258.5,1.4869329
548.5,258.5,2.154282
549.5,258.5,2.1396549
550.5,258.5,2.4765418
551.5,258.5,0.91377366
552.5,258.5,0.6106024
553.5,258.5,1.0264646
554.5,258.5,0.9116516
555.5,258.5,0.7501079
556.5,258.5,1.093817
557.5,258.5,6.37073
558.5,258.5,1.1262901
559.5,258.5,1.8471577
560.5,258.5,1.3842251
561.5,258.5,0.7586353
562.5,258.5,1.2206684
563.5,258.5,0.8639504
564.5,258.5,1.4171267
565.5,258.5,1.6718243
566.5,258.5,1.5215346
567.5,258.5,1.4337777
568.5,258.5,1.4551866
569.5,258.5,1.3754506
570.5,258.5,2.5688329
571.5,258.5,1.6156434
572.5,258.5,1.2978709
573.5,258.5,1.7537667
574.5,258.5,0.8341714
575.5,258.5,3.4659739
576.5,258.5,3.3088207
577.5,258.5,1.7718979
578.5,258.5,1.8864746
579.5,258.5,1.7041895
580.5,258.5,0.909601
581.5,258.5,1.654752
582.5,258.5,1.467794
583.5,258.5,3.6547568
584.5,258.5,6.0395565
585.5,258.5,1.306824
586.5,258.5,2.422971
587.5,258.5,2.7183223
588.5,258.5,0.58663446
589.5,258.5,1.4305556
590.5,258.5,1.2180481
591.5,258.5,1.9383283
592.5,258.5,3.3778164
593.5,258.5,4.392847
594.5,258.5,5.2184854
595.5,258.5,3.233317
596.5,258.5,0.942762
597.5,258.5,4.1836443
598.5,258.5,2.7856622
599.5,258.5,0.55238014
600.5,258.5,1.8756784
601.5,258.5,2.5327282
602.5,258.5,3.8791325
603.5,258.5,3.0688863
604.5,258.5,4.3318663
605.5,258.5,2.1867368
606.5,258.5,0.6359154
607.5,258.5,1.4931514
608.5,258.5,0.91873467
609.5,258.5,1.2963881
610.5,258.5,1.2841606
611.5,258.5,1.4463992
612.5,258.5,0.90972006
613.5,258.5,1.0438182
614.5,258.5,1.033952
615.5,258.5,1.4163339
616.5,258.5,2.3309257
617.5,258.5,2.7035766
618.5,258.5,3.0632
619.5,258.5,0.33598858
620.5,258.5,0.3774424
621.5,258.5,0.48350734
622.5,258.5,0.5915776
623.5,258.5,0.6111265
624.5,258.5,4.0034056
625.5,258.5,2.094856
626.5,258.5,1.4505146
627.5,258.5,1.3484956
628.5,258.5,1.3753083
629.5,258.5,1.1732527
630.5,258.5,1.2006011
631.5,258.5,1.8063432
632.5,258.5,4.6802883
633.5,258.5,3.2831674
634.5,258.5,1.605567
635.5,258.5,3.1078687
636.5,258.5,1.3731675
637.5,258.5,0.85586894
638.5,258.5,1.7677381
639.5,258.5,0.52903235
640.5,258.5,0.70398617
641.5,258.5,1.4862828
642.5,258.5,1.5247047
643.5,258.5,0.9257042
644.5,258.5,1.3761849
645.5,258.5,1.0080476
646.5,258.5,0.9488488
647.5,258.5,1.3693099
648.5,258.5,1.449174
649.5,258.5,2.957693
650.5,258.5,1.1898112
651.5,258.5,1.1172577
652.5,258.5,1.0447642
653.5,258.5,1.7405005
654.5,258.5,0.66113234
655.5,258.5,0.793617
656.5,258.5,0.6705429
657.5,258.5,1.2468832
658.5,258.5,3.2371175
659.5,258.5,1.270374
660.5,258.5,2.1394181
661.5,258.5,0.5914599
662.5,258.5,1.8483036
663.5,258.5,2.3024764
664.5,258.5,4.7896094
665.5,258.5,1.9239862
666.5,258.5,1.5389473
667.5,258.5,1.2142801
668.5,258.5,0.85331845
669.5,258.5,1.8130761
670.5,258.5,2.4949126
671.5,258.5,4.4750733
672.5,258.5,1.3697388
673.5,258.5,2.1453278
674.5,258.5,3.8113651
675.5,258.5,1.0019398
676.5,258.5,1.3876784
677.5,258.5,3.482079
678.5,258.5,3.5231862
679.5,258.5,1.7909876
680.5,258.5,1.3327397
681.5,258.5,3.1420217
682.5,258.5,3.3870955
683.5,258.5,3.2922225
684.5,258.5,2.8130727
685.5,258.5,2.20927
686.5,258.5,4.201003
687.5,258.5,3.4109879
688.5,258.5,1.6435579
689.5,258.5,1.846261
690.5,258.5,1.5202861
691.5,258.5,1.1011654
692.5,258.5,1.34955
693.5,258.5,1.0822914
694.5,258.5,1.3527966
695.5,258.5,1.5885818
696.5,258.5,1.6928537
697.5,258.5,0.9103335
698.5,258.5,1.0234926
699.5,258.5,1.5523121
700.5,258.5,0.94050366
701.5,258.5,4.115865
702.5,258.5,3.2499595
703.5,258.5,1.2970653
704.5,258.5,1.8523862
705.5,258.5,1.6141915
706.5,258.5,3.0897
707.5,258.5,2.8131213
708.5,258.5,3.4586463
709.5,258.5,4.9779835
710.5,258.5,1.8964006
711.5,258.5,1.4042743
712.5,258.5,3.1871924
713.5,258.5,2.817578
714.5,258.5,0.8553051
715.5,258.5,0.91398513
716.5,258.5,3.3845286
717.5,258.5,3.5976543
718.5,258.5,1.2050134
719.5,258.5,1.9934655
0.5,259.5,3.47372
1.5,259.5,1.50001
2.5,259.5,1.1427652
3.5,259.5,4.3269897
4.5,259.5,1.3894782
5.5,259.5,1.0657191
6.5,259.5,0.8627994
7.5,259.5,0.7913344
8.5,259.5,1.1165911
9.5,259.5,0.97915876
10.5,259.5,0.7304338
11.5,259.5,1.4066554
12.5,259.5,1.2187084
13.5,259.5,2.4344525
14.5,259.5,3.245304
15.5,259.5,0.70910954
16.5,259.5,3.96478
17.5,259.5,1.8616221
18.5,259.5,1.6767354
19.5,259.5,2.8268313
20.5,259.5,1.1067827
21.5,259.5,1.7930685
22.5,259.5,4.6278353
23.5,259.5,3.196144
24.5,259.5,1.0403261
25.5,259.5,1.4199746
26.5,259.5,1.6093705
27.5,259.5,2.6610267
28.5,259.5,4.4545403
29.5,259.5,2.0379212
30.5,259.5,1.4808741
31.5,259.5,4.46747
32.5,259.5,2.7459304
33.5,259.5,7.0067005
34.5,259.5,6.57805
35.5,259.5,2.2311797
36.5,259.5,1.845973
37.5,259.5,1.5480299
38.5,259.5,2.4586353
39.5,259.5,1.6870847
40.5,259.5,1.8629141
41.5,259.5,2.0012538
42.5,259.5,1.4540707
43.5,259.5,1.1724772
44.5,259.5,1.5574958
45.5,259.5,2.4245148
46.5,259.5,1.2605441
47.5,259.5,3.339991
48.5,259.5,5.4469533
49.5,259.5,5.552478
50.5,259.5,1.2857798
51.5,259.5,1.6979954
52.5,259.5,2.436172
53.5,259.5,2.6776323
54.5,259.5,3.0652628
55.5,259.5,1.4204593
56.5,259.5,3.8717277
57.5,259.5,3.1968322
58.5,259.5,2.7583108
59.5,259.5,2.1531148
60.5,259.5,1.0321045
61.5,259.5,1.346556
62.5,259.5,1.8215822
63.5,259.5,2.3363404
64.5,259.5,1.5766007
65.5,259.5,1.4721117
66.5,259.5,1.6316404
67.5,259.5,1.5029382
68.5,259.5,1.7650869
69.5,259.5,0.7085288
70.5,259.5,0.64180636
71.5,259.5,0.60537255
72.5,259.5,0.47399506
73.5,259.5,0.9424212
74.5,259.5,0.5890755
75.5,259.5,0.6631471
76.5,259.5,0.7712884
77.5,259.5,0.83312356
78.5,259.5,0.9565091
79.5,259.5,1.0536075
80.5,259.5,1.622532
81.5,259.5,0.94327104
82.5,259.5,0.8701583
83.5,259.5,1.8307126
84.5,259.5,0.8927937
85.5,259.5,0.46005163
86.5,259.5,0.5331427
87.5,259.5,0.74155277
88.5,259.5,0.86768997
89.5,259.5,1.8162296
90.5,259.5,0.7012515
91.5,259.5,0.9322252
92.5,259.5,0.5606954
93.5,259.5,1.5361239
94.5,259.5,0.62107825
95.5,259.5,1.0991738
96.5,259.5,0.48501328
97.5,259.5,0.77413356
98.5,259.5,1.5388118
99.5,259.5,1.3524568
100.5,259.5,1.7485611
101.5,259.5,1.8048152
102.5,259.5,1.1816866
103.5,259.5,2.1065512
104.5,259.5,1.1160109
105.5,259.5,0.5796896
106.5,259.5,0.653281
107.5,259.5,1.1546531
108.5,259.5,0.85244364
109.5,259.5,0.82724595
110.5,259.5,3.6626477
111.5,259.5,3.5736141
112.5,259.5,1.7782533
113.5,259.5,1.3716545
114.5,259.5,0.895534
115.5,259.5,2.8036916
116.5,259.5,2.1424174
117.5,259.5,2.5632868
118.5,259.5,5.8597984
119.5,259.5,4.069866
120.5,259.5,6.126909
121.5,259.5,2.0346744
122.5,259.5,1.3199843
123.5,259.5,1.0978311
124.5,259.5,1.9760896
125.5,259.5,2.6456647
126.5,259.5,3.9247541
127.5,259.5,3.227949
128.5,259.5,2.1235895
129.5,259.5,3.2510378
130.5,259.5,4.89193
131.5,259.5,4.399903
132.5,259.5,1.3498762
133.5,259.5,0.682947
134.5,259.5,0.54089373
135.5,259.5,1.5254657
136.5,259.5,1.4374582
137.5,259.5,0.70564115
138.5,259.5,1.3038213
139.5,259.5,1.5586767
140.5,259.5,1.5311943
141.5,259.5,1.4597359
142.5,259.5,1.0272102
143.5,259.5,1.1256145
144.5,259.5,1.2515645
145.5,259.5,2.103207
146.5,259.5,2.5158415
147.5,259.5,1.7014002
148.5,259.5,2.6797562
149.5,259.5,4.0345592
150.5,259.5,4.0125213
151.5,259.5,2.9546502
152.5,259.5,1.466353
153.5,259.5,1.8648419
154.5,259.5,2.6424453
155.5,259.5,5.572548
156.5,259.5,3.504698
157.5,259.5,2.32714
158.5,259.5,1.88078
159.5,259.5,4.6398273
160.5,259.5,4.3094873
161.5,259.5,3.6868625
162.5,259.5,3.1571217
163.5,259.5,5.946765
164.5,259.5,3.3760056
165.5,259.5,2.8840435
166.5,259.5,2.246307
167.5,259.5,2.6011581
168.5,259.5,1.7395337
169.5,259.5,1.0830263
170.5,259.5,1.0578194
171.5,259.5,1.5076815
172.5,259.5,3.446157
173.5,259.5,0.78803325
174.5,259.5,4.0092373
175.5,259.5,5.5398674
176.5,259.5,2.4120321
177.5,259.5,2.5622149
178.5,259.5,3.237599
179.5,259.5,2.38877
180.5,259.5,4.733174
181.5,259.5,5.6424646
182.5,259.5,1.7317483
183.5,259.5,1.9006002
184.5,259.5,1.6010258
185.5,259.5,1.5125284
186.5,259.5,2.2020755
187.5,259.5,1.4670825
188.5,259.5,1.9744321
189.5,259.5,1.8331704
190.5,259.5,1.8956568
191.5,259.5,4.135612
192.5,259.5,5.5788016
193.5,259.5,2.006456
194.5,259.5,6.246293
195.5,259.5,1.6821897
196.5,259.5,3.0891275
197.5,259.5,2.5920572
198.5,259.5,1.7082102
199.5,259.5,1.9359623
200.5,259.5,3.685601
201.5,259.5,1.329642
202.5,259.5,3.5315056
203.5,259.5,4.0726833
204.5,259.5,1.5292065
205.5,259.5,2.0082328
206.5,259.5,5.8033743
207.5,259.5,3.9002142
208.5,259.5,1.8955383
209.5,259.5,3.052743
210.5,259.5,3.177312
211.5,259.5,2.7609177
212.5,259.5,2.4953256
213.5,259.5,3.1948764
214.5,259.5,5.258005
215.5,259.5,8.8816185
216.5,259.5,2.4824603
217.5,259.5,2.755537
218.5,259.5,1.6514477
219.5,259.5,2.8727307
220.5,259.5,1.7719688
221.5,259.5,5.5042553
222.5,259.5,1.2522354
223.5,259.5,1.655859
224.5,259.5,5.240904
225.5,259.5,2.9879556
226.5,259.5,3.239627
227.5,259.5,1.4314716
228.5,259.5,2.54065
229.5,259.5,1.7293177
230.5,259.5,2.6371703
231.5,259.5,3.0005012
232.5,259.5,2.0718565
233.5,259.5,2.4503937
234.5,259.5,2.9448066
235.5,259.5,1.9511353
236.5,259.5,2.438482
237.5,259.5,3.701188
238.5,259.5,1.9686747
239.5,259.5,1.0375102
240.5,259.5,1.651704
241.5,259.5,1.8851478
242.5,259.5,5.0256786
243.5,259.5,5.8039513
244.5,259.5,3.4509528
245.5,259.5,3.9992025
246.5,259.5,2.004904
247.5,259.5,1.812663
248.5,259.5,2.9459739
249.5,259.5,2.9088473
250.5,259.5,3.537714
251.5,259.5,2.7004027
252.5,259.5,2.1753159
253.5,259.5,2.154847
254.5,259.5,2.5564685
255.5,259.5,1.037075
256.5,259.5,0.8224755
257.5,259.5,0.7998092
258.5,259.5,0.68236095
259.5,259.5,2.625936
260.5,259.5,1.3332868
261.5,259.5,0.7787011
262.5,259.5,1.7635869
263.5,259.5,1.0278352
264.5,259.5,2.2023973
265.5,259.5,0.7357197
266.5,259.5,1.1554949
267.5,259.5,4.3998485
268.5,259.5,5.5451875
269.5,259.5,6.2722306
270.5,259.5,1.6545361
271.5,259.5,1.7144794
272.5,259.5,1.6752439
273.5,259.5,1.623241
274.5,259.5,1.7511098
275.5,259.5,3.452775
276.5,259.5,3.4044757
277.5,259.5,5.6643457
278.5,259.5,6.1403637
279.5,259.5,6.7407074
280.5,259.5,2.0950165
281.5,259.5,1.1617606
282.5,259.5,1.7922026
283.5,259.5,1.2638626
284.5,259.5,0.6106729
285.5,259.5,1.2441204
286.5,259.5,7.1371765
287.5,259.5,7.5009947
288.5,259.5,4.9776525
289.5,259.5,0.21305914
290.5,259.5,0.3021673
291.5,259.5,0.4456597
292.5,259.5,0.54166365
293.5,259.5,0.30404937
294.5,259.5,0.8267986
295.5,259.5,0.8722286
296.5,259.5,0.85416186
297.5,259.5,0.86905795
298.5,259.5,4.4528604
299.5,259.5,1.6536039
300.5,259.5,1.7404904
301.5,259.5,0.33032793
302.5,259.5,0.5613083
303.5,259.5,0.4488808
304.5,259.5,0.387824
305.5,259.5,0.4385773
306.5,259.5,0.4866147
307.5,259.5,0.48834863
308.5,259.5,0.36664814
309.5,259.5,0.7835643
310.5,259.5,2.5324364
311.5,259.5,1.055659
312.5,259.5,0.5947212
313.5,259.5,0.27183402
314.5,259.5,0.42440882
315.5,259.5,0.37783805
316.5,259.5,0.37583858
317.5,259.5,0.4371844
318.5,259.5,0.45305154
319.5,259.5,0.43807706
320.5,259.5,0.45616424
321.5,259.5,0.50435185
322.5,259.5,0.6447576
323.5,259.5,0.54170924
324.5,259.5,0.5363662
325.5,259.5,0.5368175
326.5,259.5,0.584405
327.5,259.5,0.6895806
328.5,259.5,0.870202
329.5,259.5,0.85114276
330.5,259.5,0.91055804
331.5,259.5,1.0897878
332.5,259.5,1.127057
333.5,259.5,1.0945323
334.5,259.5,0.959975
335.5,259.5,0.93784714
336.5,259.5,1.0516716
337.5,259.5,0.9573803
338.5,259.5,1.07511
339.5,259.5,1.0775063
340.5,259.5,1.0982323
341.5,259.5,0.9513908
342.5,259.5,0.83453494
343.5,259.5,0.7942688
344.5,259.5,0.73894167
345.5,259.5,0.66065145
346.5,259.5,0.65424716
347.5,259.5,0.62856996
348.5,259.5,0.51616657
349.5,259.5,0.46310407
350.5,259.5,0.59219676
351.5,259.5,0.6223477
352.5,259.5,0.6691433
353.5,259.5,0.5718378
354.5,259.5,0.5142056
355.5,259.5,0.45284402
356.5,259.5,0.45326096
357.5,259.5,0.41121167
358.5,259.5,0.43929312
359.5,259.5,0.46959847
360.5,259.5,0.559494
361.5,259.5,3.2333593
362.5,259.5,5.051896
363.5,259.5,5.4235315
364.5,259.5,4.152016
365.5,259.5,2.7421575
366.5,259.5,3.7059097
367.5,259.5,0.9510988
368.5,259.5,0.52730364
369.5,259.5,0.32887983
370.5,259.5,0.44836867
371.5,259.5,0.40152258
372.5,259.5,0.34103632
373.5,259.5,0.34388793
374.5,259.5,0.4383886
375.5,259.5,0.6855607
376.5,259.5,0.6540121
377.5,259.5,0.546748
378.5,259.5,0.5491976
379.5,259.5,0.6470202
380.5,259.5,0.46750546
381.5,259.5,0.68694896
382.5,259.5,0.62966
383.5,259.5,0.8815018
384.5,259.5,0.7899517
385.5,259.5,0.78978026
386.5,259.5,0.822809
387.5,259.5,1.0240818
388.5,259.5,0.83824444
389.5,259.5,0.63750196
390.5,259.5,0.56516993
391.5,259.5,0.756795
392.5,259.5,0.7032188
393.5,259.5,0.9304175
394.5,259.5,0.560624
395.5,259.5,0.73838484
396.5,259.5,0.5839844
397.5,259.5,0.5343404
398.5,259.5,0.57426953
399.5,259.5,0.5640893
400.5,259.5,0.52250856
401.5,259.5,1.3412318
402.5,259.5,0.48527887
403.5,259.5,0.5002226
404.5,259.5,0.43787235
405.5,259.5,0.49060836
406.5,259.5,0.5158073
407.5,259.5,0.3877668
408.5,259.5,0.36070126
409.5,259.5,0.43001014
410.5,259.5,0.528427
411.5,259.5,0.4290424
412.5,259.5,0.65271306
413.5,259.5,0.67854035
414.5,259.5,0.50715804
415.5,259.5,0.54858416
416.5,259.5,1.3810613
417.5,259.5,0.7668375
418.5,259.5,4.49258
419.5,259.5,1.2565715
420.5,259.5,2.8275518
421.5,259.5,3.8183794
422.5,259.5,3.5995233
423.5,259.5,3.7724483
424.5,259.5,2.8029637
425.5,259.5,0.65130675
426.5,259.5,0.84615
427.5,259.5,1.6875539
428.5,259.5,0.7414992
429.5,259.5,0.8241797
430.5,259.5,1.3334473
431.5,259.5,1.5823393
432.5,259.5,1.0658946
433.5,259.5,1.5556469
434.5,259.5,0.851918
435.5,259.5,1.5737594
436.5,259.5,0.40054688
437.5,259.5,0.47417498
438.5,259.5,1.0988462
439.5,259.5,1.2164814
440.5,259.5,1.1983262
441.5,259.5,0.865306
442.5,259.5,1.0173668
443.5,259.5,1.0437202
444.5,259.5,0.47375777
445.5,259.5,0.5638382
446.5,259.5,0.9642412
447.5,259.5,0.7588175
448.5,259.5,0.8234026
449.5,259.5,2.2283874
450.5,259.5,1.1754473
451.5,259.5,0.6188073
452.5,259.5,0.76442474
453.5,259.5,0.7680712
454.5,259.5,1.7783579
455.5,259.5,5.3047314
456.5,259.5,3.7911868
457.5,259.5,0.8787477
458.5,259.5,0.70409477
459.5,259.5,0.9456651
460.5,259.5,0.98769474
461.5,259.5,0.64037883
462.5,259.5,1.1693945
463.5,259.5,0.736896
464.5,259.5,1.1355376
465.5,259.5,1.1856184
466.5,259.5,2.0339584
467.5,259.5,2.4134598
468.5,259.5,4.6219587
469.5,259.5,2.258561
470.5,259.5,1.6096643
471.5,259.5,0.8503275
472.5,259.5,1.0185423
473.5,259.5,1.2134928
474.5,259.5,1.0379037
475.5,259.5,1.065031
476.5,259.5,4.7224884
477.5,259.5,4.5206633
478.5,259.5,4.344862
479.5,259.5,2.5293796
480.5,259.5,4.453281
481.5,259.5,13.4861145
482.5,259.5,9.68877
483.5,259.5,10.920529
484.5,259.5,7.6927605
485.5,259.5,10.531776
486.5,259.5,12.363156
487.5,259.5,10.592945
488.5,259.5,14.861205
489.5,259.5,7.843096
490.5,259.5,7.610478
491.5,259.5,7.3119836
492.5,259.5,8.398221
493.5,259.5,8.9035635
494.5,259.5,9.887452
495.5,259.5,9.291527
496.5,259.5,12.21255
497.5,259.5,13.569256
498.5,259.5,11.168464
499.5,259.5,8.699748
500.5,259.5,6.5975723
501.5,259.5,4.640101
502.5,259.5,3.3958693
503.5,259.5,5.112053
504.5,259.5,3.0101995
505.5,259.5,4.9324064
506.5,259.5,2.5245757
507.5,259.5,5.673979
508.5,259.5,2.5667405
509.5,259.5,0.85034883
510.5,259.5,5.5333796
511.5,259.5,1.6771476
512.5,259.5,0.72395676
513.5,259.5,0.7996541
514.5,259.5,1.035184
515.5,259.5,2.7573795
516.5,259.5,2.0238137
517.5,259.5,5.887972
518.5,259.5,4.1849985
519.5,259.5,4.226492
520.5,259.5,2.7797775
521.5,259.5,2.1313212
522.5,259.5,1.7114004
523.5,259.5,1.8421011
524.5,259.5,1.8471785
525.5,259.5,2.8920097
526.5,259.5,1.1439734
527.5,259.5,1.5025128
528.5,259.5,0.6332272
529.5,259.5,2.944092
530.5,259.5,3.4338274
531.5,259.5,5.709643
532.5,259.5,1.905927
533.5,259.5,0.81073636
534.5,259.5,2.0651443
535.5,259.5,0.77790016
536.5,259.5,3.5394766
537.5,259.5,0.87301123
538.5,259.5,1.8652685
539.5,259.5,1.7162391
540.5,259.5,4.9691653
541.5,259.5,6.2522116
542.5,259.5,2.6357503
543.5,259.5,1.9167383
544.5,259.5,1.1609259
545.5,259.5,2.1581564
546.5,259.5,5.2044926
547.5,259.5,1.5863227
548.5,259.5,1.5135643
549.5,259.5,2.4494677
550.5,259.5,1.5972371
551.5,259.5,1.2687448
552.5,259.5,0.86713755
553.5,259.5,0.7428014
554.5,259.5,0.7810438
555.5,259.5,2.1224551
556.5,259.5,1.9823277
557.5,259.5,1.3688431
558.5,259.5,1.6656568
559.5,259.5,2.5041425
560.5,259.5,1.8872265
561.5,259.5,0.78474724
562.5,259.5,2.0828862
563.5,259.5,0.9573493
564.5,259.5,1.3967626
565.5,259.5,1.4968728
566.5,259.5,1.2974133
567.5,259.5,1.1025735
568.5,259.5,1.7562294
569.5,259.5,1.3328321
570.5,259.5,1.5948756
571.5,259.5,0.6086588
572.5,259.5,0.6728617
573.5,259.5,0.76115113
574.5,259.5,1.5592747
575.5,259.5,1.4930924
576.5,259.5,0.704439
577.5,259.5,1.7958272
578.5,259.5,2.1707194
579.5,259.5,1.36445
580.5,259.5,1.5403934
581.5,259.5,1.407413
582.5,259.5,1.17682
583.5,259.5,1.1275685
584.5,259.5,1.3788388
585.5,259.5,2.8898077
586.5,259.5,3.5687726
587.5,259.5,1.5217748
588.5,259.5,0.98780054
589.5,259.5,1.5414433
590.5,259.5,1.4680756
591.5,259.5,2.267217
592.5,259.5,2.125533
593.5,259.5,2.7260332
594.5,259.5,2.1033032
595.5,259.5,1.6850462
596.5,259.5,0.9597941
597.5,259.5,1.3093637
598.5,259.5,1.2555435
599.5,259.5,0.7723472
600.5,259.5,0.64004683
601.5,259.5,0.61900693
602.5,259.5,1.0007701
603.5,259.5,1.1347846
604.5,259.5,2.7552168
605.5,259.5,1.8131409
606.5,259.5,0.66916823
607.5,259.5,1.4958177
608.5,259.5,1.9766426
609.5,259.5,4.652977
610.5,259.5,1.6329386
611.5,259.5,1.6493251
612.5,259.5,1.337923
613.5,259.5,0.9919679
614.5,259.5,0.667941
615.5,259.5,1.4946395
616.5,259.5,1.5260175
617.5,259.5,3.0399833
618.5,259.5,1.1982002
619.5,259.5,0.4997245
620.5,259.5,0.43577585
621.5,259.5,0.82996583
622.5,259.5,0.71425617
623.5,259.5,1.1837647
624.5,259.5,1.9494925
625.5,259.5,4.2237244
626.5,259.5,1.4722826
627.5,259.5,1.1035728
628.5,259.5,0.82401234
629.5,259.5,1.5865283
630.5,259.5,1.9558146
631.5,259.5,4.280119
632.5,259.5,0.87617457
633.5,259.5,4.260393
634.5,259.5,1.689867
635.5,259.5,1.071635
636.5,259.5,0.89752495
637.5,259.5,0.6387433
638.5,259.5,0.7203312
639.5,259.5,0.6800489
640.5,259.5,3.6130638
641.5,259.5,2.2177289
642.5,259.5,1.140613
643.5,259.5,2.6292567
644.5,259.5,4.3078995
645.5,259.5,1.4814186
646.5,259.5,0.8541084
647.5,259.5,0.9981631
648.5,259.5,2.9657018
649.5,259.5,2.4337568
650.5,259.5,3.6519752
651.5,259.5,4.6149516
652.5,259.5,2.2976818
653.5,259.5,1.2482153
654.5,259.5,0.79983234
655.5,259.5,1.3569453
656.5,259.5,1.391212
657.5,259.5,0.60279334
658.5,259.5,1.3330479
659.5,259.5,4.332674
660.5,259.5,5.6965594
661.5,259.5,0.89549303
